event_id,t_start,t_end,duration,n_cells,n_center,event_type,avg_score,is_spatial
8644,430,430,1,10,283,spatial_sustained,0.9181,True
8645,430,430,1,1,260,spatial_sustained,0.8496,False
8646,430,430,1,1,338,spatial_sustained,0.5355,False
8647,430,430,1,1,409,spatial_sustained,0.5036,False
8648,430,430,1,1,419,spatial_sustained,0.9431,False
8649,430,430,1,1,449,spatial_sustained,0.5003,False
8650,430,430,1,9,487,spatial_sustained,0.9937,True
8651,430,430,1,1,458,spatial_sustained,0.9605,False
8652,430,430,1,1,631,spatial_sustained,0.8758,False
8653,430,430,1,9,717,spatial_sustained,0.8892,True
8654,430,430,1,2,841,spatial_sustained,0.6889,True
8655,430,430,1,12,963,spatial_sustained,0.8386,True
8656,430,430,1,1,919,spatial_sustained,0.5036,False
8657,430,430,1,1,944,spatial_sustained,0.5911,False
8658,430,430,1,2,1017,spatial_sustained,0.6689,True
8659,431,431,1,1,29,spatial_sustained,0.6322,False
8660,431,431,1,1,82,spatial_sustained,0.8237,False
8661,431,431,1,9,204,spatial_sustained,0.8407,True
8662,431,431,1,1,178,spatial_sustained,0.5259,False
8663,431,431,1,1,212,spatial_sustained,0.9457,False
8664,431,431,1,11,282,spatial_sustained,0.8909,True
8665,431,431,1,1,260,spatial_sustained,0.7203,False
8666,431,431,1,1,419,spatial_sustained,0.9766,False
8667,431,431,1,10,487,spatial_sustained,0.9469,True
8668,431,431,1,1,458,spatial_sustained,0.9514,False
8669,431,431,1,1,631,spatial_sustained,0.8676,False
8670,431,431,1,1,670,spatial_sustained,0.5185,False
8671,431,431,1,9,717,spatial_sustained,0.8898,True
8672,431,431,1,1,722,spatial_sustained,0.8058,False
8673,431,431,1,1,808,spatial_sustained,0.8137,False
8674,431,431,1,2,865,spatial_sustained,0.6133,True
8675,431,431,1,9,964,spatial_sustained,0.9391,True
8676,431,431,1,1,1003,spatial_sustained,0.5471,False
8677,432,432,1,9,204,spatial_sustained,0.6338,True
8678,432,432,1,10,283,spatial_sustained,0.7889,True
8679,432,432,1,1,417,spatial_sustained,0.5988,False
8680,432,432,1,9,717,spatial_sustained,0.6334,True
8681,432,432,1,6,964,spatial_sustained,0.6275,True
8682,432,432,1,1,960,spatial_sustained,0.7166,False
8683,433,433,1,3,61,spatial_sustained,0.5342,True
8684,433,433,1,9,118,spatial_sustained,0.8722,True
8685,433,433,1,9,204,spatial_sustained,0.5916,True
8686,433,433,1,2,221,spatial_sustained,0.5257,True
8687,433,433,1,1,283,spatial_sustained,0.5209,False
8688,433,433,1,1,318,spatial_sustained,0.5109,False
8689,433,433,1,1,348,spatial_sustained,1.0,False
8690,433,433,1,9,717,spatial_sustained,0.6209,True
8691,433,433,1,1,722,spatial_sustained,0.8054,False
8692,433,433,1,1,734,spatial_sustained,0.5901,False
8693,433,433,1,6,964,spatial_sustained,0.5891,True
8694,433,433,1,1,999,spatial_sustained,0.8095,False
8695,434,434,1,2,93,spatial_sustained,0.623,True
8696,434,434,1,9,118,spatial_sustained,0.9302,True
8697,434,434,1,2,153,spatial_sustained,0.516,True
8698,434,434,1,9,167,spatial_sustained,0.9021,True
8699,434,434,1,4,210,spatial_sustained,0.5464,True
8700,434,434,1,9,204,spatial_sustained,0.832,True
8701,434,434,1,50,314,spatial_sustained,0.5894,True
8702,434,434,1,1,271,spatial_sustained,0.5931,False
8703,434,434,1,4,338,spatial_sustained,0.5647,True
8704,434,434,1,1,415,spatial_sustained,0.5111,False
8705,434,434,1,3,455,spatial_sustained,0.5739,True
8706,434,434,1,1,457,spatial_sustained,0.5225,False
8707,434,434,1,2,485,spatial_sustained,0.6195,True
8708,434,434,1,2,530,spatial_sustained,0.5663,True
8709,434,434,1,1,500,spatial_sustained,0.5002,False
8710,434,434,1,31,670,spatial_sustained,0.5701,True
8711,434,434,1,1,575,spatial_sustained,0.5046,False
8712,434,434,1,13,676,spatial_sustained,0.553,True
8713,434,434,1,1,610,spatial_sustained,0.5973,False
8714,434,434,1,1,618,spatial_sustained,0.5018,False
8715,434,434,1,3,624,spatial_sustained,0.5347,True
8716,434,434,1,1,660,spatial_sustained,0.6269,False
8717,434,434,1,1,684,spatial_sustained,0.5342,False
8718,434,434,1,2,750,spatial_sustained,0.5544,True
8719,434,434,1,2,757,spatial_sustained,0.6629,True
8720,434,434,1,3,795,spatial_sustained,0.5255,True
8721,434,434,1,1,808,spatial_sustained,0.6467,False
8722,434,434,1,1,819,spatial_sustained,0.5134,False
8723,434,434,1,11,944,spatial_sustained,0.7647,True
8724,434,434,1,1,884,spatial_sustained,0.5085,False
8725,434,434,1,1,918,spatial_sustained,0.551,False
8726,434,434,1,1,921,spatial_sustained,0.5161,False
8727,434,434,1,12,963,spatial_sustained,0.7106,True
8728,434,434,1,1,980,spatial_sustained,0.5511,False
8729,434,434,1,1,991,spatial_sustained,0.5764,False
8730,435,435,1,1,20,spatial_sustained,0.8121,False
8731,435,435,1,1,24,spatial_sustained,0.7321,False
8732,435,435,1,10,119,spatial_sustained,0.9085,True
8733,435,435,1,22,251,spatial_sustained,0.5777,True
8734,435,435,1,9,167,spatial_sustained,0.9534,True
8735,435,435,1,1,154,spatial_sustained,0.5067,False
8736,435,435,1,1,242,spatial_sustained,0.535,False
8737,435,435,1,1,247,spatial_sustained,0.5555,False
8738,435,435,1,2,357,spatial_sustained,0.5417,True
8739,435,435,1,11,409,spatial_sustained,0.5636,True
8740,435,435,1,4,478,spatial_sustained,0.5434,True
8741,435,435,1,1,419,spatial_sustained,0.5179,False
8742,435,435,1,1,430,spatial_sustained,0.6366,False
8743,435,435,1,1,448,spatial_sustained,0.5264,False
8744,435,435,1,1,506,spatial_sustained,0.5044,False
8745,435,435,1,1,512,spatial_sustained,0.6152,False
8746,435,435,1,4,551,spatial_sustained,0.6729,True
8747,435,435,1,1,527,spatial_sustained,0.5395,False
8748,435,435,1,3,532,spatial_sustained,0.5507,True
8749,435,435,1,1,575,spatial_sustained,0.5059,False
8750,435,435,1,1,588,spatial_sustained,0.5188,False
8751,435,435,1,2,623,spatial_sustained,0.5313,True
8752,435,435,1,20,698,spatial_sustained,0.5652,True
8753,435,435,1,1,707,spatial_sustained,0.5644,False
8754,435,435,1,1,753,spatial_sustained,0.5371,False
8755,435,435,1,1,766,spatial_sustained,0.6374,False
8756,435,435,1,2,840,spatial_sustained,0.8118,True
8757,435,435,1,5,852,spatial_sustained,0.5383,True
8758,435,435,1,1,830,spatial_sustained,0.577,False
8759,435,435,1,1,878,spatial_sustained,0.5416,False
8760,435,435,1,12,974,spatial_sustained,0.7316,True
8761,435,435,1,7,934,spatial_sustained,0.6376,True
8762,435,435,1,4,981,spatial_sustained,0.5437,True
8763,435,435,1,1,1001,spatial_sustained,0.5723,False
8764,436,436,1,3,44,spatial_sustained,0.534,True
8765,436,436,1,1,24,spatial_sustained,0.6401,False
8766,436,436,1,6,122,spatial_sustained,0.5777,True
8767,436,436,1,45,248,spatial_sustained,0.718,True
8768,436,436,1,3,142,spatial_sustained,0.5749,True
8769,436,436,1,9,167,spatial_sustained,0.963,True
8770,436,436,1,1,207,spatial_sustained,0.5582,False
8771,436,436,1,9,306,spatial_sustained,0.543,True
8772,436,436,1,1,335,spatial_sustained,0.5059,False
8773,436,436,1,1,374,spatial_sustained,0.5123,False
8774,436,436,1,2,385,spatial_sustained,0.5151,True
8775,436,436,1,2,450,spatial_sustained,0.617,True
8776,436,436,1,2,455,spatial_sustained,0.5939,True
8777,436,436,1,15,500,spatial_sustained,0.5609,True
8778,436,436,1,4,476,spatial_sustained,0.5554,True
8779,436,436,1,1,446,spatial_sustained,0.5551,False
8780,436,436,1,2,522,spatial_sustained,0.5424,True
8781,436,436,1,1,493,spatial_sustained,0.5465,False
8782,436,436,1,1,496,spatial_sustained,0.5346,False
8783,436,436,1,1,557,spatial_sustained,0.5042,False
8784,436,436,1,6,624,spatial_sustained,0.7591,True
8785,436,436,1,4,636,spatial_sustained,0.5678,True
8786,436,436,1,12,694,spatial_sustained,0.587,True
8787,436,436,1,1,700,spatial_sustained,0.5758,False
8788,436,436,1,1,707,spatial_sustained,0.5321,False
8789,436,436,1,2,751,spatial_sustained,0.5785,True
8790,436,436,1,19,912,spatial_sustained,0.6752,True
8791,436,436,1,1,871,spatial_sustained,0.5101,False
8792,436,436,1,1,908,spatial_sustained,0.564,False
8793,436,436,1,2,980,spatial_sustained,0.5949,True
8794,436,436,1,1,1016,spatial_sustained,0.6559,False
8795,437,437,1,1,1,spatial_sustained,0.5149,False
8796,437,437,1,1,12,spatial_sustained,0.6418,False
8797,437,437,1,256,377,spatial_sustained,0.6512,True
8798,437,437,1,1,41,spatial_sustained,0.5691,False
8799,437,437,1,1,48,spatial_sustained,0.5247,False
8800,437,437,1,1,66,spatial_sustained,0.556,False
8801,437,437,1,1,112,spatial_sustained,0.9,False
8802,437,437,1,2,132,spatial_sustained,0.5152,True
8803,437,437,1,14,198,spatial_sustained,0.8229,True
8804,437,437,1,1,261,spatial_sustained,0.5387,False
8805,437,437,1,1,321,spatial_sustained,0.6522,False
8806,437,437,1,2,396,spatial_sustained,0.5229,True
8807,437,437,1,2,394,spatial_sustained,0.6587,True
8808,437,437,1,13,487,spatial_sustained,0.8248,True
8809,437,437,1,3,458,spatial_sustained,0.5474,True
8810,437,437,1,3,481,spatial_sustained,0.5817,True
8811,437,437,1,1,544,spatial_sustained,0.5173,False
8812,437,437,1,9,680,spatial_sustained,0.8881,True
8813,437,437,1,1,677,spatial_sustained,0.5071,False
8814,437,437,1,1,705,spatial_sustained,0.5399,False
8815,437,437,1,1,753,spatial_sustained,0.7096,False
8816,437,437,1,1,799,spatial_sustained,0.5216,False
8817,437,437,1,1,800,spatial_sustained,0.526,False
8818,437,437,1,1,810,spatial_sustained,0.5456,False
8819,437,437,1,11,877,spatial_sustained,0.5985,True
8820,437,437,1,1,903,spatial_sustained,0.5001,False
8821,437,437,1,1,931,spatial_sustained,0.5033,False
8822,437,437,1,3,975,spatial_sustained,0.5647,True
8823,437,437,1,1,965,spatial_sustained,0.6202,False
8824,437,437,1,1,967,spatial_sustained,0.5384,False
8825,437,437,1,1,969,spatial_sustained,0.6043,False
8826,437,437,1,1,971,spatial_sustained,0.6323,False
8827,438,438,1,425,456,spatial_sustained,0.6663,True
8828,438,438,1,1,33,spatial_sustained,0.6192,False
8829,438,438,1,1,40,spatial_sustained,0.5725,False
8830,438,438,1,2,100,spatial_sustained,0.5552,True
8831,438,438,1,1,288,spatial_sustained,0.8177,False
8832,438,438,1,1,303,spatial_sustained,0.5114,False
8833,438,438,1,1,386,spatial_sustained,0.5703,False
8834,438,438,1,1,738,spatial_sustained,0.5782,False
8835,438,438,1,1,777,spatial_sustained,0.5225,False
8836,438,438,1,1,805,spatial_sustained,0.5601,False
8837,438,438,1,1,870,spatial_sustained,0.5192,False
8838,438,438,1,7,948,spatial_sustained,0.5551,True
8839,438,438,1,1,893,spatial_sustained,0.599,False
8840,438,438,1,1,900,spatial_sustained,0.5757,False
8841,438,438,1,1,964,spatial_sustained,0.5075,False
8842,438,438,1,3,975,spatial_sustained,0.5527,True
8843,438,438,1,2,1021,spatial_sustained,0.5966,True
8844,439,439,1,377,322,spatial_sustained,0.6511,True
8845,439,439,1,1,352,spatial_sustained,0.5345,False
8846,439,439,1,24,527,spatial_sustained,0.5953,True
8847,439,439,1,3,511,spatial_sustained,0.5901,True
8848,439,439,1,1,520,spatial_sustained,0.5146,False
8849,439,439,1,1,546,spatial_sustained,0.5128,False
8850,439,439,1,1,548,spatial_sustained,0.5188,False
8851,439,439,1,1,640,spatial_sustained,0.8687,False
8852,439,439,1,9,680,spatial_sustained,0.9246,True
8853,439,439,1,5,771,spatial_sustained,0.5646,True
8854,439,439,1,32,971,spatial_sustained,0.5728,True
8855,439,439,1,1,867,spatial_sustained,0.5968,False
8856,439,439,1,1,877,spatial_sustained,0.5238,False
8857,439,439,1,1,928,spatial_sustained,0.5968,False
8858,439,439,1,9,965,spatial_sustained,0.6047,True
8859,440,440,1,13,66,spatial_sustained,0.5675,True
8860,440,440,1,301,312,spatial_sustained,0.6286,True
8861,440,440,1,2,64,spatial_sustained,0.8069,True
8862,440,440,1,1,115,spatial_sustained,0.5203,False
8863,440,440,1,2,193,spatial_sustained,0.6913,True
8864,440,440,1,2,327,spatial_sustained,0.5462,True
8865,440,440,1,3,356,spatial_sustained,0.5593,True
8866,440,440,1,1,396,spatial_sustained,0.5128,False
8867,440,440,1,2,452,spatial_sustained,0.5316,True
8868,440,440,1,1,426,spatial_sustained,0.5726,False
8869,440,440,1,2,455,spatial_sustained,0.538,True
8870,440,440,1,1,500,spatial_sustained,0.5095,False
8871,440,440,1,1,520,spatial_sustained,0.5272,False
8872,440,440,1,5,557,spatial_sustained,0.5426,True
8873,440,440,1,1,546,spatial_sustained,0.5243,False
8874,440,440,1,1,560,spatial_sustained,0.5042,False
8875,440,440,1,1,640,spatial_sustained,0.9342,False
8876,440,440,1,1,767,spatial_sustained,0.5066,False
8877,440,440,1,1,828,spatial_sustained,0.5036,False
8878,440,440,1,1,875,spatial_sustained,0.5186,False
8879,440,440,1,3,922,spatial_sustained,0.5305,True
8880,440,440,1,4,978,spatial_sustained,0.5707,True
8881,440,440,1,1,928,spatial_sustained,0.5621,False
8882,440,440,1,4,975,spatial_sustained,0.5671,True
8883,440,440,1,1,1023,spatial_sustained,0.5317,False
8884,441,441,1,1,2,spatial_sustained,0.5743,False
8885,441,441,1,1,4,spatial_sustained,0.5246,False
8886,441,441,1,1,6,spatial_sustained,0.5037,False
8887,441,441,1,7,71,spatial_sustained,0.5773,True
8888,441,441,1,199,282,spatial_sustained,0.6159,True
8889,441,441,1,1,32,spatial_sustained,0.6382,False
8890,441,441,1,4,76,spatial_sustained,0.5428,True
8891,441,441,1,1,93,spatial_sustained,0.5423,False
8892,441,441,1,1,112,spatial_sustained,0.7508,False
8893,441,441,1,1,128,spatial_sustained,0.7258,False
8894,441,441,1,1,426,spatial_sustained,0.633,False
8895,441,441,1,1,428,spatial_sustained,0.5182,False
8896,441,441,1,1,452,spatial_sustained,0.5114,False
8897,441,441,1,6,519,spatial_sustained,0.5754,True
8898,441,441,1,64,780,spatial_sustained,0.5967,True
8899,441,441,1,1,586,spatial_sustained,0.5155,False
8900,441,441,1,1,591,spatial_sustained,0.5198,False
8901,441,441,1,1,614,spatial_sustained,0.5042,False
8902,441,441,1,35,758,spatial_sustained,0.655,True
8903,441,441,1,1,638,spatial_sustained,0.5712,False
8904,441,441,1,1,640,spatial_sustained,0.9585,False
8905,441,441,1,5,874,spatial_sustained,0.5373,True
8906,441,441,1,1,940,spatial_sustained,0.5037,False
8907,441,441,1,3,1001,spatial_sustained,0.5566,True
8908,442,442,1,31,65,spatial_sustained,0.5955,True
8909,442,442,1,412,436,spatial_sustained,0.6313,True
8910,442,442,1,1,22,spatial_sustained,0.5002,False
8911,442,442,1,1,48,spatial_sustained,0.9416,False
8912,442,442,1,1,112,spatial_sustained,0.9,False
8913,442,442,1,1,129,spatial_sustained,0.5528,False
8914,442,442,1,1,192,spatial_sustained,0.7485,False
8915,442,442,1,1,452,spatial_sustained,0.5031,False
8916,442,442,1,1,576,spatial_sustained,0.5668,False
8917,442,442,1,1,640,spatial_sustained,0.9849,False
8918,442,442,1,1,690,spatial_sustained,0.5032,False
8919,442,442,1,1,799,spatial_sustained,0.5053,False
8920,442,442,1,2,884,spatial_sustained,0.5332,True
8921,442,442,1,4,986,spatial_sustained,0.539,True
8922,442,442,1,1,969,spatial_sustained,0.5205,False
8923,442,442,1,1,1021,spatial_sustained,0.5372,False
8924,443,443,1,19,36,spatial_sustained,0.6429,True
8925,443,443,1,6,76,spatial_sustained,0.5523,True
8926,443,443,1,2,51,spatial_sustained,0.6833,True
8927,443,443,1,413,466,spatial_sustained,0.6161,True
8928,443,443,1,1,48,spatial_sustained,0.9429,False
8929,443,443,1,1,60,spatial_sustained,0.5144,False
8930,443,443,1,1,112,spatial_sustained,0.8896,False
8931,443,443,1,1,192,spatial_sustained,0.5196,False
8932,443,443,1,1,578,spatial_sustained,0.5171,False
8933,443,443,1,1,612,spatial_sustained,0.9647,False
8934,443,443,1,6,771,spatial_sustained,0.5624,True
8935,443,443,1,1,942,spatial_sustained,0.5487,False
8936,443,443,1,1,992,spatial_sustained,0.5508,False
8937,443,443,1,1,1009,spatial_sustained,0.5132,False
8938,444,444,1,334,441,spatial_sustained,0.6117,True
8939,444,444,1,1,19,spatial_sustained,0.8609,False
8940,444,444,1,8,132,spatial_sustained,0.7116,True
8941,444,444,1,1,48,spatial_sustained,0.5081,False
8942,444,444,1,1,93,spatial_sustained,0.8614,False
8943,444,444,1,1,112,spatial_sustained,0.9,False
8944,444,444,1,2,193,spatial_sustained,0.8235,True
8945,444,444,1,3,322,spatial_sustained,0.5351,True
8946,444,444,1,2,327,spatial_sustained,0.5145,True
8947,444,444,1,2,424,spatial_sustained,0.5711,True
8948,444,444,1,1,450,spatial_sustained,0.5254,False
8949,444,444,1,5,518,spatial_sustained,0.5416,True
8950,444,444,1,1,512,spatial_sustained,0.5147,False
8951,444,444,1,1,530,spatial_sustained,0.5093,False
8952,444,444,1,4,642,spatial_sustained,0.5226,True
8953,444,444,1,1,612,spatial_sustained,0.9812,False
8954,444,444,1,18,898,spatial_sustained,0.5727,True
8955,444,444,1,2,799,spatial_sustained,0.5682,True
8956,444,444,1,4,922,spatial_sustained,0.548,True
8957,444,444,1,1,927,spatial_sustained,0.5549,False
8958,444,444,1,3,942,spatial_sustained,0.5742,True
8959,444,444,1,2,969,spatial_sustained,0.5337,True
8960,444,444,1,1,981,spatial_sustained,0.5188,False
8961,445,445,1,14,68,spatial_sustained,0.79,True
8962,445,445,1,1,8,spatial_sustained,0.5074,False
8963,445,445,1,1,19,spatial_sustained,0.8712,False
8964,445,445,1,1,72,spatial_sustained,0.9586,False
8965,445,445,1,3,108,spatial_sustained,0.5557,True
8966,445,445,1,2,112,spatial_sustained,0.6556,True
8967,445,445,1,1,93,spatial_sustained,0.946,False
8968,445,445,1,2,137,spatial_sustained,0.5304,True
8969,445,445,1,305,477,spatial_sustained,0.601,True
8970,445,445,1,13,233,spatial_sustained,0.5512,True
8971,445,445,1,1,392,spatial_sustained,0.522,False
8972,445,445,1,1,612,spatial_sustained,0.9824,False
8973,445,445,1,2,639,spatial_sustained,0.5544,True
8974,445,445,1,2,902,spatial_sustained,0.5467,True
8975,445,445,1,1,919,spatial_sustained,0.503,False
8976,445,445,1,1,942,spatial_sustained,0.508,False
8977,445,445,1,3,995,spatial_sustained,0.5349,True
8978,445,445,1,1,968,spatial_sustained,0.5115,False
8979,445,445,1,1,981,spatial_sustained,0.5112,False
8980,445,445,1,1,1019,spatial_sustained,0.5618,False
8981,446,446,1,8,99,spatial_sustained,0.93,True
8982,446,446,1,1,72,spatial_sustained,0.9693,False
8983,446,446,1,1,93,spatial_sustained,0.9746,False
8984,446,446,1,1,112,spatial_sustained,0.9,False
8985,446,446,1,19,216,spatial_sustained,0.562,True
8986,446,446,1,1,138,spatial_sustained,0.5177,False
8987,446,446,1,15,274,spatial_sustained,0.5543,True
8988,446,446,1,19,285,spatial_sustained,0.5829,True
8989,446,446,1,1,192,spatial_sustained,0.8521,False
8990,446,446,1,4,260,spatial_sustained,0.6796,True
8991,446,446,1,6,201,spatial_sustained,0.5539,True
8992,446,446,1,1,299,spatial_sustained,0.5028,False
8993,446,446,1,12,439,spatial_sustained,0.8758,True
8994,446,446,1,3,354,spatial_sustained,0.5204,True
8995,446,446,1,3,401,spatial_sustained,0.5207,True
8996,446,446,1,14,486,spatial_sustained,0.5433,True
8997,446,446,1,1,427,spatial_sustained,0.8871,False
8998,446,446,1,3,468,spatial_sustained,0.6774,True
8999,446,446,1,5,494,spatial_sustained,0.5223,True
9000,446,446,1,1,612,spatial_sustained,0.9789,False
9001,446,446,1,1,616,spatial_sustained,0.5396,False
9002,446,446,1,21,685,spatial_sustained,0.5541,True
9003,446,446,1,1,626,spatial_sustained,0.5016,False
9004,446,446,1,4,666,spatial_sustained,0.5308,True
9005,446,446,1,1,638,spatial_sustained,0.5851,False
9006,446,446,1,9,762,spatial_sustained,0.9496,True
9007,446,446,1,2,778,spatial_sustained,0.5054,True
9008,446,446,1,1,781,spatial_sustained,0.5048,False
9009,446,446,1,1,819,spatial_sustained,0.5279,False
9010,446,446,1,5,901,spatial_sustained,0.6277,True
9011,446,446,1,3,942,spatial_sustained,0.6319,True
9012,446,446,1,1,946,spatial_sustained,0.5151,False
9013,446,446,1,1,997,spatial_sustained,0.5402,False
9014,446,446,1,1,1015,spatial_sustained,0.5222,False
9015,446,446,1,1,1020,spatial_sustained,0.5346,False
9016,447,447,1,7,99,spatial_sustained,0.9355,True
9017,447,447,1,1,72,spatial_sustained,0.9742,False
9018,447,447,1,1,93,spatial_sustained,0.9914,False
9019,447,447,1,1,112,spatial_sustained,0.9,False
9020,447,447,1,1,122,spatial_sustained,0.568,False
9021,447,447,1,1,128,spatial_sustained,0.8595,False
9022,447,447,1,23,307,spatial_sustained,0.704,True
9023,447,447,1,5,217,spatial_sustained,0.557,True
9024,447,447,1,5,200,spatial_sustained,0.5447,True
9025,447,447,1,1,204,spatial_sustained,0.5024,False
9026,447,447,1,5,278,spatial_sustained,0.5351,True
9027,447,447,1,31,407,spatial_sustained,0.7356,True
9028,447,447,1,1,224,spatial_sustained,0.5079,False
9029,447,447,1,1,227,spatial_sustained,0.7684,False
9030,447,447,1,1,264,spatial_sustained,0.5046,False
9031,447,447,1,2,351,spatial_sustained,0.5445,True
9032,447,447,1,2,354,spatial_sustained,0.535,True
9033,447,447,1,1,357,spatial_sustained,0.5325,False
9034,447,447,1,1,416,spatial_sustained,0.542,False
9035,447,447,1,2,427,spatial_sustained,0.7197,True
9036,447,447,1,7,488,spatial_sustained,0.5549,True
9037,447,447,1,1,591,spatial_sustained,0.503,False
9038,447,447,1,1,612,spatial_sustained,0.9791,False
9039,447,447,1,1,614,spatial_sustained,0.5067,False
9040,447,447,1,1,626,spatial_sustained,0.5185,False
9041,447,447,1,1,638,spatial_sustained,0.5641,False
9042,447,447,1,8,718,spatial_sustained,0.5364,True
9043,447,447,1,11,761,spatial_sustained,0.8721,True
9044,447,447,1,1,677,spatial_sustained,0.5359,False
9045,447,447,1,2,690,spatial_sustained,0.5503,True
9046,447,447,1,1,707,spatial_sustained,0.5295,False
9047,447,447,1,13,777,spatial_sustained,0.5429,True
9048,447,447,1,1,756,spatial_sustained,0.5087,False
9049,447,447,1,18,866,spatial_sustained,0.7131,True
9050,447,447,1,1,860,spatial_sustained,0.5307,False
9051,447,447,1,1,907,spatial_sustained,0.5454,False
9052,447,447,1,1,999,spatial_sustained,0.8152,False
9053,448,448,1,15,69,spatial_sustained,0.7437,True
9054,448,448,1,1,12,spatial_sustained,0.6181,False
9055,448,448,1,1,21,spatial_sustained,0.5337,False
9056,448,448,1,1,30,spatial_sustained,0.7019,False
9057,448,448,1,1,42,spatial_sustained,0.5761,False
9058,448,448,1,1,72,spatial_sustained,0.5837,False
9059,448,448,1,144,308,spatial_sustained,0.6129,True
9060,448,448,1,1,112,spatial_sustained,0.77,False
9061,448,448,1,3,204,spatial_sustained,0.5298,True
9062,448,448,1,3,228,spatial_sustained,0.5444,True
9063,448,448,1,7,322,spatial_sustained,0.5634,True
9064,448,448,1,2,427,spatial_sustained,0.7268,True
9065,448,448,1,8,514,spatial_sustained,0.5437,True
9066,448,448,1,4,493,spatial_sustained,0.5542,True
9067,448,448,1,3,467,spatial_sustained,0.5431,True
9068,448,448,1,4,519,spatial_sustained,0.5664,True
9069,448,448,1,1,529,spatial_sustained,0.5113,False
9070,448,448,1,1,586,spatial_sustained,0.5596,False
9071,448,448,1,1,588,spatial_sustained,0.5103,False
9072,448,448,1,1,623,spatial_sustained,0.6128,False
9073,448,448,1,13,726,spatial_sustained,0.5502,True
9074,448,448,1,29,769,spatial_sustained,0.6772,True
9075,448,448,1,9,683,spatial_sustained,0.5782,True
9076,448,448,1,4,689,spatial_sustained,0.5522,True
9077,448,448,1,10,762,spatial_sustained,0.9075,True
9078,448,448,1,2,785,spatial_sustained,0.5422,True
9079,448,448,1,5,808,spatial_sustained,0.5577,True
9080,448,448,1,1,844,spatial_sustained,0.5091,False
9081,448,448,1,13,934,spatial_sustained,0.6316,True
9082,448,448,1,9,940,spatial_sustained,0.5758,True
9083,448,448,1,8,950,spatial_sustained,0.5404,True
9084,448,448,1,4,977,spatial_sustained,0.5797,True
9085,448,448,1,10,988,spatial_sustained,0.5677,True
9086,448,448,1,1,925,spatial_sustained,0.5511,False
9087,449,449,1,1,29,spatial_sustained,0.5437,False
9088,449,449,1,1,34,spatial_sustained,0.52,False
9089,449,449,1,1,77,spatial_sustained,0.5657,False
9090,449,449,1,5,148,spatial_sustained,0.5908,True
9091,449,449,1,1,93,spatial_sustained,0.9945,False
9092,449,449,1,1,96,spatial_sustained,0.5196,False
9093,449,449,1,1,112,spatial_sustained,0.8944,False
9094,449,449,1,1,131,spatial_sustained,0.5968,False
9095,449,449,1,1,134,spatial_sustained,0.657,False
9096,449,449,1,8,217,spatial_sustained,0.5452,True
9097,449,449,1,1,198,spatial_sustained,0.5216,False
9098,449,449,1,6,276,spatial_sustained,0.5399,True
9099,449,449,1,3,279,spatial_sustained,0.5228,True
9100,449,449,1,8,317,spatial_sustained,0.5539,True
9101,449,449,1,1,329,spatial_sustained,0.9005,False
9102,449,449,1,8,410,spatial_sustained,0.8871,True
9103,449,449,1,1,427,spatial_sustained,0.9251,False
9104,449,449,1,1,480,spatial_sustained,0.5395,False
9105,449,449,1,9,762,spatial_sustained,0.9334,True
9106,449,449,1,8,833,spatial_sustained,0.9567,True
9107,449,449,1,1,822,spatial_sustained,0.537,False
9108,449,449,1,1,829,spatial_sustained,0.5837,False
9109,449,449,1,1,868,spatial_sustained,0.9869,False
9110,449,449,1,1,933,spatial_sustained,0.5181,False
9111,449,449,1,2,987,spatial_sustained,0.5074,True
9112,449,449,1,2,995,spatial_sustained,0.5158,True
9113,449,449,1,2,1007,spatial_sustained,0.5654,True
9114,450,450,1,1,0,spatial_sustained,0.5806,False
9115,450,450,1,6,148,spatial_sustained,0.613,True
9116,450,450,1,1,93,spatial_sustained,1.0,False
9117,450,450,1,3,121,spatial_sustained,0.5429,True
9118,450,450,1,1,192,spatial_sustained,0.8455,False
9119,450,450,1,5,217,spatial_sustained,0.5508,True
9120,450,450,1,5,306,spatial_sustained,0.5159,True
9121,450,450,1,3,279,spatial_sustained,0.535,True
9122,450,450,1,1,329,spatial_sustained,0.8974,False
9123,450,450,1,11,409,spatial_sustained,0.7774,True
9124,450,450,1,1,351,spatial_sustained,0.5253,False
9125,450,450,1,1,396,spatial_sustained,0.5121,False
9126,450,450,1,1,544,spatial_sustained,0.51,False
9127,450,450,1,12,802,spatial_sustained,0.8007,True
9128,450,450,1,10,762,spatial_sustained,0.8881,True
9129,450,450,1,1,735,spatial_sustained,0.5884,False
9130,450,450,1,1,757,spatial_sustained,0.6363,False
9131,450,450,1,1,772,spatial_sustained,0.5454,False
9132,450,450,1,1,791,spatial_sustained,0.5178,False
9133,450,450,1,1,816,spatial_sustained,0.5996,False
9134,450,450,1,2,831,spatial_sustained,0.668,True
9135,450,450,1,1,868,spatial_sustained,0.9797,False
9136,450,450,1,1,870,spatial_sustained,0.6792,False
9137,450,450,1,1,887,spatial_sustained,0.5813,False
9138,450,450,1,5,912,spatial_sustained,0.6143,True
9139,451,451,1,2,22,spatial_sustained,0.5575,True
9140,451,451,1,1,72,spatial_sustained,0.5204,False
9141,451,451,1,39,217,spatial_sustained,0.5662,True
9142,451,451,1,1,143,spatial_sustained,0.5025,False
